day,timestamp,shopper_id,action,row,col,details
Sunday,10:55,2,MOVING,g,9,
Sunday,10:55,5,PAUSED,d,7,
Sunday,10:55,6,MOVING,b,4,
Sunday,10:56,7,ENTERED,h,8,gender~female age~young
Sunday,10:56,1,BROWSING,e,6,Pants
Sunday,10:56,2,MOVING,g,8,
Sunday,10:56,4,MOVING,c,13,
Sunday,10:56,5,MOVING,d,6,
Sunday,10:56,6,ARRIVED_SECTION,b,3,Underwear
Sunday,10:56,7,MOVING,e,8,
Sunday,10:57,1,BROWSING,e,6,Pants
Sunday,10:57,2,MOVING,g,7,
Sunday,10:57,4,MOVING,b,11,
Sunday,10:57,5,MOVING,c,6,
Sunday,10:57,6,BROWSING,b,3,Underwear
Sunday,10:57,7,PAUSED,e,8,
Sunday,10:58,8,ENTERED,h,8,gender~female age~senior
Sunday,10:58,1,BROWSING,e,6,Pants
Sunday,10:58,2,PAUSED,g,7,
Sunday,10:58,4,MOVING,b,8,
Sunday,10:58,5,MOVING,b,6,
Sunday,10:58,6,BROWSING,b,3,Underwear
Sunday,10:58,7,PAUSED,e,8,
Sunday,10:58,8,MOVING,g,8,
Sunday,10:59,9,ENTERED,h,8,gender~female age~young
Sunday,10:59,1,BROWSING,e,6,Pants
Sunday,10:59,2,PAUSED,g,7,
Sunday,10:59,4,MOVING,b,5,
Sunday,10:59,5,MOVING,b,5,
Sunday,10:59,6,BROWSING,b,3,Underwear
Sunday,10:59,7,MOVING,e,11,
Sunday,10:59,8,MOVING,f,8,
Sunday,10:59,9,MOVING,f,7,
Sunday,11:00,1,BROWSING,e,6,Pants
Sunday,11:00,2,PAUSED,g,7,
Sunday,11:00,4,ARRIVED_SECTION,c,3,Stockings
Sunday,11:00,5,MOVING,b,4,
Sunday,11:00,6,BROWSING,b,3,Underwear
Sunday,11:00,7,ARRIVED_SECTION,d,13,Hats & Handbags
Sunday,11:00,8,MOVING,f,7,
Sunday,11:00,9,ARRIVED_SECTION,f,6,Pants
Sunday,11:01,1,BROWSING,e,6,Pants
Sunday,11:01,2,PAUSED,g,7,
Sunday,11:01,4,BROWSING,c,3,Stockings
Sunday,11:01,5,ARRIVED_SECTION,b,3,Underwear
Sunday,11:01,6,BROWSING,b,3,Underwear
Sunday,11:01,7,BROWSING,d,13,Hats & Handbags
Sunday,11:01,8,ARRIVED_SECTION,f,6,Pants
Sunday,11:01,9,BROWSING,f,6,Pants
Sunday,11:02,1,BROWSING,e,6,Pants
Sunday,11:02,2,PAUSED,g,7,
Sunday,11:02,4,BROWSING,c,3,Stockings
Sunday,11:02,5,BROWSING,b,3,Underwear
Sunday,11:02,6,BROWSING,b,3,Underwear
Sunday,11:02,7,BROWSING,d,13,Hats & Handbags
Sunday,11:02,8,BROWSING,f,6,Pants
Sunday,11:02,9,BROWSING,f,6,Pants
Sunday,11:03,1,BROWSING,e,6,Pants
Sunday,11:03,2,PAUSED,g,7,
Sunday,11:03,4,BROWSING,c,3,Stockings
Sunday,11:03,5,BROWSING,b,3,Underwear
Sunday,11:03,6,BROWSING,b,3,Underwear
Sunday,11:03,7,BROWSING,d,13,Hats & Handbags
Sunday,11:03,8,BROWSING,f,6,Pants
Sunday,11:03,9,BROWSING,f,6,Pants
Sunday,11:04,2,MOVING,g,6,
Sunday,11:04,4,BROWSING,c,3,Stockings
Sunday,11:04,5,BROWSING,b,3,Underwear
Sunday,11:04,6,BROWSING,b,3,Underwear
Sunday,11:04,7,BROWSING,d,13,Hats & Handbags
Sunday,11:04,8,BROWSING,f,6,Pants
Sunday,11:04,9,BROWSING,f,6,Pants
Sunday,11:05,1,MOVING,b,6,
Sunday,11:05,2,MOVING,g,5,
Sunday,11:05,4,BROWSING,c,3,Stockings
Sunday,11:05,5,BROWSING,b,3,Underwear
Sunday,11:05,6,BROWSING,b,3,Underwear
Sunday,11:05,7,BROWSING,d,13,Hats & Handbags
Sunday,11:05,8,BROWSING,f,6,Pants
Sunday,11:05,9,BROWSING,f,6,Pants
Sunday,11:06,1,ARRIVED_SECTION,b,3,Underwear
Sunday,11:06,2,MOVING,g,4,
Sunday,11:06,5,BROWSING,b,3,Underwear
Sunday,11:06,6,BROWSING,b,3,Underwear
Sunday,11:06,7,BROWSING,d,13,Hats & Handbags
Sunday,11:06,8,BROWSING,f,6,Pants
Sunday,11:06,9,BROWSING,f,6,Pants
Sunday,11:07,1,BROWSING,b,3,Underwear
Sunday,11:07,2,ARRIVED_SECTION,g,3,Jeans
Sunday,11:07,4,MOVING,f,3,
Sunday,11:07,5,BROWSING,b,3,Underwear
Sunday,11:07,8,BROWSING,f,6,Pants
Sunday,11:07,9,BROWSING,f,6,Pants
Sunday,11:08,1,BROWSING,b,3,Underwear
Sunday,11:08,2,BROWSING,g,3,Jeans
Sunday,11:08,4,ARRIVED_SECTION,g,3,Jeans
Sunday,11:08,5,BROWSING,b,3,Underwear
Sunday,11:08,6,MOVING,b,5,
Sunday,11:08,7,ARRIVED_SECTION,f,13,Skirts & Dresses
Sunday,11:08,8,BROWSING,f,6,Pants
Sunday,11:08,9,BROWSING,f,6,Pants
Sunday,11:09,1,BROWSING,b,3,Underwear
Sunday,11:09,2,BROWSING,g,3,Jeans
Sunday,11:09,4,BROWSING,g,3,Jeans
Sunday,11:09,5,BROWSING,b,3,Underwear
Sunday,11:09,6,MOVING,c,6,
Sunday,11:09,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:09,8,BROWSING,f,6,Pants
Sunday,11:09,9,BROWSING,f,6,Pants
Sunday,11:10,1,BROWSING,b,3,Underwear
Sunday,11:10,2,BROWSING,g,3,Jeans
Sunday,11:10,4,BROWSING,g,3,Jeans
Sunday,11:10,5,BROWSING,b,3,Underwear
Sunday,11:10,6,MOVING,e,6,
Sunday,11:10,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:10,8,BROWSING,f,6,Pants
Sunday,11:10,9,BROWSING,f,6,Pants
Sunday,11:11,10,ENTERED,h,8,gender~female age~adult
Sunday,11:11,1,BROWSING,b,3,Underwear
Sunday,11:11,2,BROWSING,g,3,Jeans
Sunday,11:11,4,BROWSING,g,3,Jeans
Sunday,11:11,6,MOVING,e,8,
Sunday,11:11,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:11,8,BROWSING,f,6,Pants
Sunday,11:11,9,BROWSING,f,6,Pants
Sunday,11:11,10,MOVING,h,7,
Sunday,11:12,11,ENTERED,h,8,gender~female age~young
Sunday,11:12,1,BROWSING,b,3,Underwear
Sunday,11:12,2,BROWSING,g,3,Jeans
Sunday,11:12,5,ARRIVED_SECTION,c,3,Stockings
Sunday,11:12,6,MOVING,e,10,
Sunday,11:12,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:12,8,BROWSING,f,6,Pants
Sunday,11:12,9,BROWSING,f,6,Pants
Sunday,11:12,10,MOVING,h,6,
Sunday,11:12,11,MOVING,f,8,
Sunday,11:13,1,BROWSING,b,3,Underwear
Sunday,11:13,2,BROWSING,g,3,Jeans
Sunday,11:13,4,MOVING,d,3,
Sunday,11:13,5,BROWSING,c,3,Stockings
Sunday,11:13,6,MOVING,e,12,
Sunday,11:13,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:13,9,BROWSING,f,6,Pants
Sunday,11:13,10,MOVING,h,5,
Sunday,11:13,11,ARRIVED_SECTION,f,6,Pants
Sunday,11:14,1,BROWSING,b,3,Underwear
Sunday,11:14,2,BROWSING,g,3,Jeans
Sunday,11:14,4,MOVING,b,4,
Sunday,11:14,5,BROWSING,c,3,Stockings
Sunday,11:14,6,ARRIVED_SECTION,f,13,Skirts & Dresses
Sunday,11:14,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:14,8,MOVING,e,6,
Sunday,11:14,9,BROWSING,f,6,Pants
Sunday,11:14,10,MOVING,h,4,
Sunday,11:14,11,BROWSING,f,6,Pants
Sunday,11:15,1,BROWSING,b,3,Underwear
Sunday,11:15,2,BROWSING,g,3,Jeans
Sunday,11:15,4,MOVING,b,7,
Sunday,11:15,5,BROWSING,c,3,Stockings
Sunday,11:15,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:15,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:15,8,PAUSED,e,6,
Sunday,11:15,9,BROWSING,f,6,Pants
Sunday,11:15,10,ARRIVED_SECTION,h,3,Jeans
Sunday,11:15,11,BROWSING,f,6,Pants
Sunday,11:16,1,BROWSING,b,3,Underwear
Sunday,11:16,2,BROWSING,g,3,Jeans
Sunday,11:16,4,JOINED_QUEUE,b,8,position #1
Sunday,11:16,5,BROWSING,c,3,Stockings
Sunday,11:16,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:16,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:16,8,PAUSED,e,6,
Sunday,11:16,9,BROWSING,f,6,Pants
Sunday,11:16,10,BROWSING,h,3,Jeans
Sunday,11:16,11,BROWSING,f,6,Pants
Sunday,11:17,4,REACHED_COUNTER,b,7,
Sunday,11:17,2,BROWSING,g,3,Jeans
Sunday,11:17,4,AT_CHECKOUT,b,7,
Sunday,11:17,5,BROWSING,c,3,Stockings
Sunday,11:17,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:17,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:17,8,MOVING,e,7,
Sunday,11:17,9,BROWSING,f,6,Pants
Sunday,11:17,10,BROWSING,h,3,Jeans
Sunday,11:17,11,BROWSING,f,6,Pants
Sunday,11:18,1,MOVING,a,5,
Sunday,11:18,2,BROWSING,g,3,Jeans
Sunday,11:18,4,AT_CHECKOUT,b,7,
Sunday,11:18,5,BROWSING,c,3,Stockings
Sunday,11:18,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:18,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:18,8,MOVING,e,8,
Sunday,11:18,10,BROWSING,h,3,Jeans
Sunday,11:18,11,BROWSING,f,6,Pants
Sunday,11:19,12,ENTERED,h,8,gender~male age~young
Sunday,11:19,1,PAUSED,a,5,
Sunday,11:19,2,BROWSING,g,3,Jeans
Sunday,11:19,4,AT_CHECKOUT,b,7,
Sunday,11:19,5,BROWSING,c,3,Stockings
Sunday,11:19,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:19,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:19,8,MOVING,e,9,
Sunday,11:19,9,MOVING,g,4,
Sunday,11:19,10,BROWSING,h,3,Jeans
Sunday,11:19,11,BROWSING,f,6,Pants
Sunday,11:19,12,MOVING,h,5,
Sunday,11:20,1,PAUSED,a,5,
Sunday,11:20,4,AT_CHECKOUT,b,7,
Sunday,11:20,5,BROWSING,c,3,Stockings
Sunday,11:20,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:20,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:20,8,MOVING,e,10,
Sunday,11:20,9,ARRIVED_SECTION,g,3,Jeans
Sunday,11:20,10,BROWSING,h,3,Jeans
Sunday,11:20,11,BROWSING,f,6,Pants
Sunday,11:20,12,ARRIVED_SECTION,h,3,Jeans
Sunday,11:21,13,ENTERED,h,8,gender~female age~adult
Sunday,11:21,1,PAUSED,a,5,
Sunday,11:21,2,MOVING,f,3,
Sunday,11:21,4,AT_CHECKOUT,b,7,
Sunday,11:21,5,BROWSING,c,3,Stockings
Sunday,11:21,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:21,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:21,8,MOVING,e,11,
Sunday,11:21,9,BROWSING,g,3,Jeans
Sunday,11:21,10,BROWSING,h,3,Jeans
Sunday,11:21,11,BROWSING,f,6,Pants
Sunday,11:21,12,BROWSING,h,3,Jeans
Sunday,11:21,13,PAUSED,h,8,
Sunday,11:22,1,PAUSED,a,5,
Sunday,11:22,2,MOVING,e,3,
Sunday,11:22,4,AT_CHECKOUT,b,7,
Sunday,11:22,5,BROWSING,c,3,Stockings
Sunday,11:22,6,BROWSING,f,13,Skirts & Dresses
Sunday,11:22,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:22,8,MOVING,e,12,
Sunday,11:22,9,BROWSING,g,3,Jeans
Sunday,11:22,10,BROWSING,h,3,Jeans
Sunday,11:22,11,BROWSING,f,6,Pants
Sunday,11:22,12,BROWSING,h,3,Jeans
Sunday,11:22,13,PAUSED,h,8,
Sunday,11:23,1,PAUSED,a,5,
Sunday,11:23,2,MOVING,d,3,
Sunday,11:23,4,AT_CHECKOUT,b,7,
Sunday,11:23,7,BROWSING,f,13,Skirts & Dresses
Sunday,11:23,8,MOVING,e,13,
Sunday,11:23,9,BROWSING,g,3,Jeans
Sunday,11:23,11,BROWSING,f,6,Pants
Sunday,11:23,12,BROWSING,h,3,Jeans
Sunday,11:23,13,PAUSED,h,8,
Sunday,11:24,1,PAUSED,a,5,
Sunday,11:24,2,MOVING,c,3,
Sunday,11:24,4,AT_CHECKOUT,b,7,
Sunday,11:24,5,MOVING,b,3,
Sunday,11:24,6,MOVING,d,13,
Sunday,11:24,8,ARRIVED_SECTION,f,13,Skirts & Dresses
Sunday,11:24,9,BROWSING,g,3,Jeans
Sunday,11:24,10,PAUSED,h,3,
Sunday,11:24,12,BROWSING,h,3,Jeans
Sunday,11:24,13,MOVING,g,8,
Sunday,11:25,1,PAUSED,a,5,
Sunday,11:25,2,ARRIVED_SECTION,b,3,Underwear
Sunday,11:25,4,AT_CHECKOUT,b,7,
Sunday,11:25,5,MOVING,b,4,
Sunday,11:25,6,MOVING,b,13,
Sunday,11:25,7,PAUSED,f,13,
Sunday,11:25,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:25,9,BROWSING,g,3,Jeans
Sunday,11:25,10,PAUSED,h,3,
Sunday,11:25,11,MOVING,d,6,
Sunday,11:25,12,BROWSING,h,3,Jeans
Sunday,11:25,13,MOVING,g,9,
Sunday,11:26,1,MOVING,a,8,
Sunday,11:26,2,BROWSING,b,3,Underwear
Sunday,11:26,4,AT_CHECKOUT,b,7,
Sunday,11:26,5,MOVING,b,5,
Sunday,11:26,6,MOVING,b,11,
Sunday,11:26,7,PAUSED,f,13,
Sunday,11:26,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:26,9,BROWSING,g,3,Jeans
Sunday,11:26,10,PAUSED,h,3,
Sunday,11:26,11,MOVING,b,6,
Sunday,11:26,12,BROWSING,h,3,Jeans
Sunday,11:26,13,PAUSED,g,9,
Sunday,11:27,1,MOVING,a,11,
Sunday,11:27,2,BROWSING,b,3,Underwear
Sunday,11:27,4,CHECKOUT_COMPLETED,b,7,
Sunday,11:27,5,MOVING,b,6,
Sunday,11:27,6,MOVING,b,9,
Sunday,11:27,7,PAUSED,f,13,
Sunday,11:27,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:27,9,BROWSING,g,3,Jeans
Sunday,11:27,10,PAUSED,h,3,
Sunday,11:27,11,MOVING,b,4,
Sunday,11:27,12,BROWSING,h,3,Jeans
Sunday,11:27,13,PAUSED,g,9,
Sunday,11:28,1,ARRIVED_FITTING_AREA,a,12,
Sunday,11:28,2,BROWSING,b,3,Underwear
Sunday,11:28,4,MOVING,c,9,
Sunday,11:28,5,MOVING,b,7,
Sunday,11:28,6,MOVING,b,7,
Sunday,11:28,7,PAUSED,f,13,
Sunday,11:28,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:28,9,BROWSING,g,3,Jeans
Sunday,11:28,10,MOVING,h,4,
Sunday,11:28,11,PAUSED,b,4,
Sunday,11:28,13,PAUSED,g,9,
Sunday,11:29,14,ENTERED,h,8,gender~female age~adult
Sunday,11:29,1,ENTERED_FITTING,a,12,waited 0 ticks
Sunday,11:29,2,BROWSING,b,3,Underwear
Sunday,11:29,4,MOVING,f,9,
Sunday,11:29,5,MOVING,b,8,
Sunday,11:29,6,MOVING,b,5,
Sunday,11:29,7,MOVING,c,13,
Sunday,11:29,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:29,9,BROWSING,g,3,Jeans
Sunday,11:29,10,MOVING,h,5,
Sunday,11:29,11,PAUSED,b,4,
Sunday,11:29,12,ARRIVED_SECTION,f,4,Pants
Sunday,11:29,13,PAUSED,g,9,
Sunday,11:29,14,MOVING,g,7,
Sunday,11:30,2,BROWSING,b,3,Underwear
Sunday,11:30,4,EXITED,h,8,
Sunday,11:30,5,MOVING,b,9,
Sunday,11:30,6,MOVING,c,4,
Sunday,11:30,7,MOVING,b,11,
Sunday,11:30,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:30,9,BROWSING,g,3,Jeans
Sunday,11:30,10,MOVING,h,6,
Sunday,11:30,11,PAUSED,b,4,
Sunday,11:30,12,BROWSING,f,4,Pants
Sunday,11:30,13,ARRIVED_SECTION,g,10,Tops
Sunday,11:30,14,MOVING,g,5,
Sunday,11:31,2,BROWSING,b,3,Underwear
Sunday,11:31,5,MOVING,b,10,
Sunday,11:31,6,ARRIVED_SECTION,c,3,Stockings
Sunday,11:31,7,MOVING,b,8,
Sunday,11:31,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:31,9,BROWSING,g,3,Jeans
Sunday,11:31,10,MOVING,h,7,
Sunday,11:31,11,PAUSED,b,4,
Sunday,11:31,12,BROWSING,f,4,Pants
Sunday,11:31,13,BROWSING,g,10,Tops
Sunday,11:31,14,MOVING,f,4,
Sunday,11:32,2,BROWSING,b,3,Underwear
Sunday,11:32,5,MOVING,b,11,
Sunday,11:32,6,BROWSING,c,3,Stockings
Sunday,11:32,7,MOVING,b,5,
Sunday,11:32,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:32,9,BROWSING,g,3,Jeans
Sunday,11:32,10,MOVING,h,8,
Sunday,11:32,11,ARRIVED_SECTION,b,3,Underwear
Sunday,11:32,12,BROWSING,f,4,Pants
Sunday,11:32,13,BROWSING,g,10,Tops
Sunday,11:32,14,MOVING,d,4,
Sunday,11:33,2,BROWSING,b,3,Underwear
Sunday,11:33,5,MOVING,b,12,
Sunday,11:33,6,BROWSING,c,3,Stockings
Sunday,11:33,7,ARRIVED_SECTION,c,3,Stockings
Sunday,11:33,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:33,9,BROWSING,g,3,Jeans
Sunday,11:33,10,MOVING,h,9,
Sunday,11:33,11,BROWSING,b,3,Underwear
Sunday,11:33,12,BROWSING,f,4,Pants
Sunday,11:33,13,BROWSING,g,10,Tops
Sunday,11:33,14,ARRIVED_SECTION,d,3,Stockings
Sunday,11:34,2,BROWSING,b,3,Underwear
Sunday,11:34,5,MOVING,b,13,
Sunday,11:34,6,BROWSING,c,3,Stockings
Sunday,11:34,7,BROWSING,c,3,Stockings
Sunday,11:34,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:34,10,MOVING,h,10,
Sunday,11:34,11,BROWSING,b,3,Underwear
Sunday,11:34,12,BROWSING,f,4,Pants
Sunday,11:34,13,BROWSING,g,10,Tops
Sunday,11:34,14,BROWSING,d,3,Stockings
Sunday,11:35,2,BROWSING,b,3,Underwear
Sunday,11:35,5,ARRIVED_SECTION,c,13,Hats & Handbags
Sunday,11:35,6,BROWSING,c,3,Stockings
Sunday,11:35,7,BROWSING,c,3,Stockings
Sunday,11:35,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:35,9,PAUSED,g,3,
Sunday,11:35,10,MOVING,h,11,
Sunday,11:35,11,BROWSING,b,3,Underwear
Sunday,11:35,12,BROWSING,f,4,Pants
Sunday,11:35,13,BROWSING,g,10,Tops
Sunday,11:35,14,BROWSING,d,3,Stockings
Sunday,11:36,2,BROWSING,b,3,Underwear
Sunday,11:36,5,BROWSING,c,13,Hats & Handbags
Sunday,11:36,6,BROWSING,c,3,Stockings
Sunday,11:36,7,BROWSING,c,3,Stockings
Sunday,11:36,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:36,9,PAUSED,g,3,
Sunday,11:36,10,MOVING,h,12,
Sunday,11:36,11,BROWSING,b,3,Underwear
Sunday,11:36,12,BROWSING,f,4,Pants
Sunday,11:36,13,BROWSING,g,10,Tops
Sunday,11:36,14,BROWSING,d,3,Stockings
Sunday,11:37,2,BROWSING,b,3,Underwear
Sunday,11:37,5,BROWSING,c,13,Hats & Handbags
Sunday,11:37,7,BROWSING,c,3,Stockings
Sunday,11:37,8,BROWSING,f,13,Skirts & Dresses
Sunday,11:37,9,PAUSED,g,3,
Sunday,11:37,10,ARRIVED_SECTION,h,13,Skirts & Dresses
Sunday,11:37,11,BROWSING,b,3,Underwear
Sunday,11:37,13,BROWSING,g,10,Tops
Sunday,11:37,14,BROWSING,d,3,Stockings
Sunday,11:38,5,BROWSING,c,13,Hats & Handbags
Sunday,11:38,6,PAUSED,c,3,
Sunday,11:38,7,BROWSING,c,3,Stockings
Sunday,11:38,9,PAUSED,g,3,
Sunday,11:38,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:38,11,BROWSING,b,3,Underwear
Sunday,11:38,12,MOVING,g,6,
Sunday,11:38,13,BROWSING,g,10,Tops
Sunday,11:38,14,BROWSING,d,3,Stockings
Sunday,11:39,2,MOVING,c,3,
Sunday,11:39,5,BROWSING,c,13,Hats & Handbags
Sunday,11:39,6,PAUSED,c,3,
Sunday,11:39,7,BROWSING,c,3,Stockings
Sunday,11:39,8,MOVING,e,13,
Sunday,11:39,9,MOVING,d,3,
Sunday,11:39,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:39,11,BROWSING,b,3,Underwear
Sunday,11:39,12,MOVING,g,9,
Sunday,11:39,13,BROWSING,g,10,Tops
Sunday,11:39,14,BROWSING,d,3,Stockings
Sunday,11:40,1,LEFT_FITTING,a,12,
Sunday,11:40,2,MOVING,d,3,
Sunday,11:40,5,BROWSING,c,13,Hats & Handbags
Sunday,11:40,6,PAUSED,c,3,
Sunday,11:40,7,BROWSING,c,3,Stockings
Sunday,11:40,8,MOVING,d,13,
Sunday,11:40,9,ARRIVED_SECTION,b,3,Underwear
Sunday,11:40,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:40,11,BROWSING,b,3,Underwear
Sunday,11:40,12,ARRIVED_SECTION,g,10,Tops
Sunday,11:40,13,BROWSING,g,10,Tops
Sunday,11:40,14,BROWSING,d,3,Stockings
Sunday,11:41,1,MOVING,b,10,
Sunday,11:41,2,MOVING,e,3,
Sunday,11:41,5,BROWSING,c,13,Hats & Handbags
Sunday,11:41,6,PAUSED,c,3,
Sunday,11:41,7,BROWSING,c,3,Stockings
Sunday,11:41,8,MOVING,c,13,
Sunday,11:41,9,BROWSING,b,3,Underwear
Sunday,11:41,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:41,11,BROWSING,b,3,Underwear
Sunday,11:41,12,BROWSING,g,10,Tops
Sunday,11:41,13,BROWSING,g,10,Tops
Sunday,11:41,14,BROWSING,d,3,Stockings
Sunday,11:42,1,PAUSED,b,10,
Sunday,11:42,2,MOVING,f,3,
Sunday,11:42,5,BROWSING,c,13,Hats & Handbags
Sunday,11:42,6,MOVING,e,3,
Sunday,11:42,7,BROWSING,c,3,Stockings
Sunday,11:42,8,MOVING,b,13,
Sunday,11:42,9,BROWSING,b,3,Underwear
Sunday,11:42,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:42,11,BROWSING,b,3,Underwear
Sunday,11:42,12,BROWSING,g,10,Tops
Sunday,11:42,13,BROWSING,g,10,Tops
Sunday,11:42,14,BROWSING,d,3,Stockings
Sunday,11:43,1,PAUSED,b,10,
Sunday,11:43,2,MOVING,g,3,
Sunday,11:43,5,BROWSING,c,13,Hats & Handbags
Sunday,11:43,6,ARRIVED_SECTION,g,3,Jeans
Sunday,11:43,7,BROWSING,c,3,Stockings
Sunday,11:43,8,MOVING,b,12,
Sunday,11:43,9,BROWSING,b,3,Underwear
Sunday,11:43,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:43,11,BROWSING,b,3,Underwear
Sunday,11:43,12,BROWSING,g,10,Tops
Sunday,11:43,13,BROWSING,g,10,Tops
Sunday,11:43,14,BROWSING,d,3,Stockings
Sunday,11:44,1,PAUSED,b,10,
Sunday,11:44,2,MOVING,h,3,
Sunday,11:44,5,BROWSING,c,13,Hats & Handbags
Sunday,11:44,6,BROWSING,g,3,Jeans
Sunday,11:44,7,BROWSING,c,3,Stockings
Sunday,11:44,8,MOVING,b,11,
Sunday,11:44,9,BROWSING,b,3,Underwear
Sunday,11:44,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:44,11,BROWSING,b,3,Underwear
Sunday,11:44,12,BROWSING,g,10,Tops
Sunday,11:45,1,JOINED_QUEUE,b,8,position #1
Sunday,11:45,2,MOVING,h,4,
Sunday,11:45,5,BROWSING,c,13,Hats & Handbags
Sunday,11:45,6,BROWSING,g,3,Jeans
Sunday,11:45,7,BROWSING,c,3,Stockings
Sunday,11:45,8,MOVING,b,10,
Sunday,11:45,9,BROWSING,b,3,Underwear
Sunday,11:45,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:45,11,BROWSING,b,3,Underwear
Sunday,11:45,12,BROWSING,g,10,Tops
Sunday,11:45,13,MOVING,f,10,
Sunday,11:45,14,MOVING,f,3,
Sunday,11:46,1,REACHED_COUNTER,b,7,
Sunday,11:46,1,AT_CHECKOUT,b,7,
Sunday,11:46,2,MOVING,h,5,
Sunday,11:46,5,BROWSING,c,13,Hats & Handbags
Sunday,11:46,6,BROWSING,g,3,Jeans
Sunday,11:46,7,BROWSING,c,3,Stockings
Sunday,11:46,8,MOVING,b,9,
Sunday,11:46,9,BROWSING,b,3,Underwear
Sunday,11:46,10,BROWSING,h,13,Skirts & Dresses
Sunday,11:46,11,BROWSING,b,3,Underwear
Sunday,11:46,12,BROWSING,g,10,Tops
Sunday,11:46,13,MOVING,e,10,
Sunday,11:46,14,ARRIVED_SECTION,g,3,Jeans
Sunday,11:47,1,AT_CHECKOUT,b,7,
Sunday,11:47,2,MOVING,h,6,
Sunday,11:47,6,BROWSING,g,3,Jeans
Sunday,11:47,7,BROWSING,c,3,Stockings
Sunday,11:47,8,MOVING,b,8,
Sunday,11:47,9,BROWSING,b,3,Underwear
Sunday,11:47,11,BROWSING,b,3,Underwear
Sunday,11:47,12,BROWSING,g,10,Tops
Sunday,11:47,13,MOVING,e,11,
Sunday,11:47,14,BROWSING,g,3,Jeans
Sunday,11:48,1,AT_CHECKOUT,b,7,
Sunday,11:48,2,PAUSED,h,6,
Sunday,11:48,5,MOVING,b,13,
Sunday,11:48,6,BROWSING,g,3,Jeans
Sunday,11:48,8,MOVING,b,7,
Sunday,11:48,9,BROWSING,b,3,Underwear
Sunday,11:48,10,MOVING,h,12,
Sunday,11:48,11,BROWSING,b,3,Underwear
Sunday,11:48,12,BROWSING,g,10,Tops
Sunday,11:48,13,MOVING,e,12,
Sunday,11:48,14,BROWSING,g,3,Jeans
Sunday,11:49,15,ENTERED,h,8,gender~male age~adult
Sunday,11:49,1,AT_CHECKOUT,b,7,
Sunday,11:49,2,PAUSED,h,6,
Sunday,11:49,5,MOVING,b,12,
Sunday,11:49,6,BROWSING,g,3,Jeans
Sunday,11:49,7,ARRIVED_SECTION,b,3,Underwear
Sunday,11:49,8,MOVING,b,6,
Sunday,11:49,9,BROWSING,b,3,Underwear
Sunday,11:49,10,MOVING,h,11,
Sunday,11:49,11,BROWSING,b,3,Underwear
Sunday,11:49,12,BROWSING,g,10,Tops
Sunday,11:49,13,MOVING,e,13,
Sunday,11:49,14,BROWSING,g,3,Jeans
Sunday,11:49,15,MOVING,g,8,
Sunday,11:50,1,AT_CHECKOUT,b,7,
Sunday,11:50,2,PAUSED,h,6,
Sunday,11:50,5,MOVING,b,11,
Sunday,11:50,6,BROWSING,g,3,Jeans
Sunday,11:50,7,BROWSING,b,3,Underwear
Sunday,11:50,8,MOVING,b,5,
Sunday,11:50,9,BROWSING,b,3,Underwear
