time_s,visitor_id,map_x,map_y,n_cams,cams
135.4,18,403.6,610.8,1,0;1
135.6,18,407.3,613.8,1,0;1
135.8,18,407.3,613.8,1,0;1
136.0,18,407.3,613.8,1,0;1
136.2,18,407.3,613.8,1,0;1
136.4,18,407.3,613.8,1,0;1
136.6,18,407.3,613.8,1,0;1
136.8,18,407.3,613.8,1,0;1
137.0,18,407.3,613.8,1,0;1
137.2,18,410.8,615.0,1,0;1
137.4,18,412.7,616.4,1,0;1
137.6,18,414.4,618.7,1,0;1
137.8,18,415.3,623.7,1,0;1
138.0,18,415.8,629.7,1,0;1
138.2,18,416.7,632.4,1,0;1
138.4,18,416.9,633.6,1,0;1
138.6,18,416.9,633.6,1,0;1
138.8,18,416.1,632.2,1,0;1
139.0,18,415.6,630.8,1,0;1
139.2,18,414.5,626.7,1,0;1
139.4,18,414.4,621.5,1,0;1
139.6,18,414.5,619.9,1,0;1
139.8,18,414.5,619.8,1,0;1
140.0,18,414.5,619.7,1,0;1
140.2,18,414.5,619.6,1,0;1
140.4,18,414.5,619.6,1,0;1
140.6,18,414.5,619.6,1,0;1
140.8,18,414.5,619.6,1,0;1
141.0,18,414.5,619.6,1,0;1
141.2,18,414.5,619.6,1,0;1
141.4,18,414.5,619.6,1,0;1
141.6,18,414.5,619.6,1,0;1
141.8,18,414.5,619.6,1,0;1
142.0,18,414.5,619.6,1,0;1
142.2,18,414.5,619.6,1,0;1
142.4,18,414.5,619.6,1,0;1
142.6,18,414.5,619.6,1,0;1
142.8,18,414.5,619.6,1,0;1
143.0,18,414.5,619.6,1,0;1
143.2,18,414.5,619.6,1,0;1
143.4,18,415.9,621.3,1,0;1
143.6,18,416.6,623.2,1,0;1
143.8,18,416.9,624.3,1,0;1
144.0,18,416.9,624.3,1,0;1
144.2,18,416.9,624.3,1,0;1
144.4,18,416.9,624.3,1,0;1
144.6,18,416.7,625.3,1,0;1
144.8,18,416.6,625.6,1,0;1
145.0,18,416.6,625.8,1,0;1
145.2,18,416.7,625.9,1,0;1
145.4,18,416.7,625.9,1,0;1
145.6,18,416.7,625.9,1,0;1
145.8,18,416.7,625.9,1,0;1
146.0,18,416.7,625.9,1,0;1
146.2,18,417.4,624.5,1,0;1
146.4,18,417.9,623.2,1,0;1
146.6,18,418.2,622.4,1,0;1
146.8,18,418.2,622.4,1,0;1
147.0,18,418.2,622.4,1,0;1
147.2,18,418.2,622.4,1,0;1
147.4,18,418.2,623.0,1,0;1
147.6,18,418.1,624.3,1,0;1
147.8,18,417.7,625.0,1,0;1
148.0,18,417.4,625.7,1,0;1
148.2,18,416.6,626.3,1,0;1
148.4,18,414.6,628.0,1,0;1
148.6,18,413.8,628.5,1,0;1
148.8,18,413.4,628.8,1,0;1
149.0,18,413.0,629.0,1,0;1
149.2,18,412.8,629.2,1,0;1
149.4,18,412.4,629.6,1,0;1
149.6,18,412.3,629.8,1,0;1
149.8,18,412.3,629.8,1,0;1
150.0,18,412.3,629.8,1,0;1
150.2,18,412.3,629.8,1,0;1
150.4,18,412.3,629.8,1,0;1
150.6,18,412.1,629.3,1,0;1
150.8,18,410.5,627.1,1,0;1
151.0,18,409.0,626.3,1,0;1
151.2,18,401.4,624.8,1,0;1
151.4,18,383.9,624.1,1,0;1
151.6,18,351.7,624.0,1,0;1
151.8,18,350.7,624.5,1,0;1
152.0,18,351.5,624.8,1,0;1
152.2,18,351.5,624.8,1,0;1
152.4,18,351.1,623.0,1,0;1
152.6,18,349.0,622.3,1,0;1
152.8,18,338.5,621.2,1,0;1
153.0,18,331.8,620.7,1,0;1
153.2,18,331.8,620.7,1,0;1
153.4,18,334.8,620.7,1,0;1
153.6,18,346.0,620.4,1,0;1
153.8,18,347.1,619.9,1,0;1
154.0,18,349.0,619.4,1,0;1
154.2,18,354.0,619.0,1,0;1
154.4,18,367.6,619.3,1,0;1
154.6,18,369.6,619.5,1,0;1
154.8,18,363.8,621.2,1,0;1
155.0,18,350.9,622.2,1,0;1
155.2,18,337.4,623.0,1,0;1
155.4,18,335.9,623.8,1,0;1
155.6,18,331.1,624.2,1,0;1
155.8,18,331.1,624.2,1,0;1
156.0,18,333.2,623.8,1,0;1
156.2,18,339.4,622.6,1,0;1
156.4,18,369.1,619.0,1,0;1
156.6,18,382.2,618.1,1,0;1
156.8,18,384.6,617.9,1,0;1
157.0,18,384.8,617.9,1,0;1
157.2,18,389.1,618.9,1,0;1
157.4,18,394.7,620.3,1,0;1
157.6,18,398.4,621.3,1,0;1
157.8,18,400.5,621.8,1,0;1
158.0,18,401.5,622.2,1,0;1
158.2,18,401.5,622.2,1,0;1
158.4,18,401.5,622.2,1,0;1
158.6,18,401.4,622.2,1,0;1
158.8,18,400.8,622.3,1,0;1
159.0,18,400.8,622.3,1,0;1
159.2,18,400.8,622.3,1,0;1
159.4,18,400.8,622.3,1,0;1
159.6,18,400.8,622.3,1,0;1
159.8,18,400.8,622.3,1,0;1
160.0,18,400.8,622.3,1,0;1
160.2,18,408.0,628.5,1,0;1
160.4,18,408.1,628.6,1,0;1
160.6,18,408.1,628.6,1,0;1
160.8,18,408.1,628.6,1,0;1
161.0,18,408.1,628.6,1,0;1
161.2,18,408.1,628.6,1,0;1
161.4,18,408.1,628.6,1,0;1
161.6,18,408.1,628.6,1,0;1
161.8,18,408.2,628.7,1,0;1
162.0,18,408.3,628.8,1,0;1
162.2,18,408.7,629.4,1,0;1
162.4,18,408.7,629.4,1,0;1
162.6,18,408.7,629.4,1,0;1
162.8,18,408.7,629.4,1,0;1
163.0,18,409.0,628.8,1,0;1
163.2,18,408.8,625.9,1,0;1
163.4,18,404.8,624.3,1,0;1
163.6,18,401.3,623.4,1,0;1
163.8,18,376.8,621.6,1,0;1
164.0,18,373.1,622.4,1,0;1
164.2,18,360.7,623.8,1,0;1
164.4,18,359.1,624.2,1,0;1
164.6,18,354.5,625.2,1,0;1
164.8,18,347.4,625.0,1,0;1
165.0,18,347.4,625.0,1,0;1
165.2,18,346.6,623.8,1,0;1
165.4,18,346.1,621.9,1,0;1
165.6,18,346.0,621.2,1,0;1
165.8,18,346.0,621.1,1,0;1
166.0,18,377.8,624.2,1,0;1
166.2,18,363.8,623.9,1,0;1
166.4,18,348.7,624.3,1,0;1
166.6,18,339.2,624.7,1,0;1
166.8,18,338.5,624.7,1,0;1
167.0,18,336.7,624.6,1,0;1
167.2,18,330.1,624.2,1,0;1
167.4,18,327.9,624.1,1,0;1
167.6,18,329.1,624.5,1,0;1
167.8,18,335.7,626.1,1,0;1
168.0,18,342.7,627.9,1,0;1
168.2,18,345.3,628.7,1,0;1
168.4,18,345.3,628.7,1,0;1
168.6,18,345.3,628.7,1,0;1
168.8,18,345.2,628.6,1,0;1
169.0,18,345.2,627.1,1,0;1
169.2,18,351.9,626.0,1,0;1
169.4,18,353.7,624.3,1,0;1
169.6,18,353.7,624.3,1,0;1
169.8,18,353.7,624.3,1,0;1
170.0,18,353.7,624.3,1,0;1
170.2,18,357.4,626.5,1,0;1
170.4,18,359.7,627.6,1,0;1
170.6,18,360.9,627.9,1,0;1
170.8,18,359.0,627.9,1,0;1
171.0,18,354.6,626.7,1,0;1
171.2,18,350.4,624.7,1,0;1
171.4,18,347.6,624.0,1,0;1
171.6,18,347.4,623.6,1,0;1
171.8,18,347.0,622.4,1,0;1
172.0,18,356.6,622.4,1,0;1
172.2,18,357.3,623.2,1,0;1
172.4,18,340.2,623.9,1,0;1
172.6,18,338.9,624.8,1,0;1
172.8,18,338.5,625.1,1,0;1
173.0,18,338.5,625.1,1,0;1
173.2,18,338.5,625.1,1,0;1
173.4,18,343.9,623.4,1,0;1
173.6,18,364.5,618.5,1,0;1
173.8,18,382.7,618.5,1,0;1
174.0,18,385.5,618.5,1,0;1
174.2,18,386.0,618.3,1,0;1
174.4,18,386.4,618.2,1,0;1
174.6,18,388.0,618.6,1,0;1
174.8,18,400.8,621.1,1,0;1
175.0,18,408.9,622.5,1,0;1
175.2,18,410.2,622.8,1,0;1
175.4,18,410.9,623.0,1,0;1
175.6,18,412.3,624.2,1,0;1
175.8,18,413.0,625.1,1,0;1
176.0,18,413.2,625.3,1,0;1
176.2,18,413.3,625.4,1,0;1
176.4,18,413.3,625.4,1,0;1
176.6,18,413.3,625.4,1,0;1
176.8,18,413.3,625.4,1,0;1
177.0,18,413.3,625.4,1,0;1
177.2,18,413.3,625.4,1,0;1
177.4,18,413.3,625.4,1,0;1
177.6,18,413.3,625.4,1,0;1
177.8,18,413.3,625.4,1,0;1
178.0,18,413.3,625.4,1,0;1
178.2,18,413.3,625.4,1,0;1
178.4,18,413.3,625.4,1,0;1
178.6,18,413.3,625.4,1,0;1
178.8,18,413.3,625.4,1,0;1
179.0,18,413.3,625.4,1,0;1
179.2,18,413.3,625.4,1,0;1
179.4,18,413.5,626.5,1,0;1
179.6,18,413.8,628.4,1,0;1
179.8,18,414.0,629.8,1,0;1
180.0,18,414.1,630.4,1,0;1
180.2,18,414.1,630.4,1,0;1
180.4,18,414.1,630.4,1,0;1
180.6,18,414.1,630.0,1,0;1
180.8,18,414.3,629.0,1,0;1
181.0,18,414.3,628.8,1,0;1
181.2,18,414.3,628.7,1,0;1
181.4,18,414.3,628.5,1,0;1
181.6,18,414.3,628.5,1,0;1
181.8,18,414.3,628.5,1,0;1
182.0,18,414.3,628.5,1,0;1
182.2,18,414.3,628.5,1,0;1
182.4,18,414.3,628.5,1,0;1
182.6,18,414.3,628.5,1,0;1
182.8,18,414.3,628.5,1,0;1
183.0,18,414.3,628.5,1,0;1
183.2,18,414.3,628.5,1,0;1
183.4,18,414.3,628.5,1,0;1
183.6,18,414.3,628.5,1,0;1
183.8,18,414.3,628.5,1,0;1
184.0,18,414.3,628.5,1,0;1
184.2,18,413.2,626.5,1,0;1
184.4,18,410.7,623.5,1,0;1
184.6,18,409.6,622.5,1,0;1
184.8,18,408.8,621.4,1,0;1
185.0,18,408.2,620.2,1,0;1
185.2,18,408.0,619.6,1,0;1
185.4,18,408.0,619.6,1,0;1
185.6,18,408.0,619.6,1,0;1
185.8,18,408.0,619.6,1,0;1
186.0,18,408.0,619.6,1,0;1
186.2,18,408.0,619.6,1,0;1
186.4,18,408.0,619.6,1,0;1
186.6,18,408.0,619.6,1,0;1
186.8,18,408.0,619.6,1,0;1
187.0,18,408.0,619.6,1,0;1
187.2,18,408.0,619.6,1,0;1
187.4,18,408.0,619.6,1,0;1
187.6,18,408.0,619.6,1,0;1
187.8,18,408.0,619.6,1,0;1
188.0,18,408.0,619.6,1,0;1
188.2,18,408.0,619.6,1,0;1
188.4,18,408.0,619.6,1,0;1
188.6,18,408.0,619.6,1,0;1
188.8,18,408.0,619.6,1,0;1
189.0,18,408.0,619.6,1,0;1
189.2,18,408.0,619.6,1,0;1
189.4,18,408.0,619.6,1,0;1
189.6,18,408.0,619.6,1,0;1
189.8,18,408.0,619.6,1,0;1
190.0,18,408.0,619.6,1,0;1
190.2,18,408.0,619.6,1,0;1
190.4,18,408.0,619.6,1,0;1
190.6,18,408.0,619.6,1,0;1
190.8,18,408.0,619.6,1,0;1
191.0,18,408.0,619.6,1,0;1
191.2,18,408.0,619.6,1,0;1
191.4,18,408.0,619.6,1,0;1
191.6,18,408.0,619.6,1,0;1
191.8,18,408.0,619.6,1,0;1
192.0,18,408.0,619.6,1,0;1
192.2,18,408.0,619.6,1,0;1
192.4,18,408.0,619.6,1,0;1
192.6,18,408.0,619.6,1,0;1
192.8,18,408.0,619.6,1,0;1
193.0,18,408.0,619.6,1,0;1
193.2,18,408.0,619.6,1,0;1
193.4,18,408.0,619.6,1,0;1
193.6,18,408.0,619.6,1,0;1
193.8,18,408.0,619.6,1,0;1
194.0,18,408.0,619.6,1,0;1
194.2,18,408.0,619.6,1,0;1
194.4,18,408.0,619.6,1,0;1
194.6,18,408.0,619.6,1,0;1
194.8,18,408.0,619.6,1,0;1
195.0,18,408.0,619.5,1,0;1
195.2,18,408.0,619.4,1,0;1
195.4,18,408.0,619.4,1,0;1
195.6,18,408.0,619.4,1,0;1
195.8,18,408.0,619.4,1,0;1
196.0,18,408.0,619.4,1,0;1
196.2,18,408.0,619.4,1,0;1
196.4,18,408.0,619.4,1,0;1
196.6,18,408.0,619.4,1,0;1
196.8,18,408.0,619.4,1,0;1
197.0,18,408.0,619.4,1,0;1
197.2,18,408.0,619.4,1,0;1
197.4,18,408.0,619.4,1,0;1
197.6,18,408.0,619.4,1,0;1
197.8,18,408.0,619.4,1,0;1
198.0,18,408.0,619.4,1,0;1
198.2,18,408.0,619.4,1,0;1
198.4,18,408.0,619.4,1,0;1
198.6,18,408.0,619.4,1,0;1
198.8,18,408.0,619.4,1,0;1
199.0,18,408.0,619.2,1,0;1
199.2,18,407.9,618.8,1,0;1
199.4,18,407.9,618.8,1,0;1
199.6,18,407.9,618.8,1,0;1
199.8,18,407.9,618.8,1,0;1
200.0,18,407.9,618.8,1,0;1
200.2,18,407.9,618.8,1,0;1
200.4,18,407.9,618.8,1,0;1
200.6,18,407.9,618.8,1,0;1
200.8,18,407.9,618.8,1,0;1
201.0,18,407.9,618.8,1,0;1
201.2,18,407.9,618.8,1,0;1
201.4,18,407.9,618.8,1,0;1
201.6,18,407.9,618.8,1,0;1
201.8,18,407.9,618.8,1,0;1
202.0,18,407.9,618.8,1,0;1
202.2,18,407.9,618.8,1,0;1
202.4,18,407.9,618.8,1,0;1
202.6,18,421.2,626.3,2,0;1
202.8,18,417.7,624.3,2,0;1
203.0,18,420.0,625.7,2,0;1
203.2,18,420.0,625.6,2,0;1
203.4,18,420.4,625.9,2,0;1
203.6,18,420.2,625.8,2,0;1
203.8,18,419.8,625.5,2,0;1
204.0,18,419.5,625.4,2,0;1
204.2,18,420.9,626.1,2,0;1
204.4,18,422.1,626.8,2,0;1
204.6,18,423.3,627.4,2,0;1
204.8,18,424.5,628.0,2,0;1
205.0,18,425.3,628.3,2,0;1
205.2,18,425.9,628.6,2,0;1
205.4,18,425.8,628.6,2,0;1
205.6,18,425.5,628.3,2,0;1
205.8,18,426.1,628.2,2,0;1
206.0,18,424.5,627.0,2,0;1
206.2,18,424.2,626.8,2,0;1
206.4,18,424.2,626.8,2,0;1
206.6,18,418.5,624.4,2,0;1
206.8,18,420.4,625.6,2,0;1
207.0,18,420.8,625.8,2,0;1
207.2,18,421.8,626.3,2,0;1
207.4,18,417.3,623.9,2,0;1
207.6,18,421.2,625.7,2,0;1
207.8,18,427.5,628.6,2,0;1
208.0,18,427.6,628.6,2,0;1
208.2,18,428.0,628.7,2,0;1
208.4,18,428.3,628.8,2,0;1
208.6,18,428.3,628.6,2,0;1
208.8,18,428.4,628.6,2,0;1
209.0,18,428.4,628.5,2,0;1
209.2,18,428.2,628.3,2,0;1
209.4,18,428.2,628.3,2,0;1
209.6,18,434.0,631.0,2,0;1
209.8,18,433.1,631.3,2,0;1
210.0,18,431.5,630.5,2,0;1
210.2,18,428.3,628.9,2,0;1
210.4,18,430.4,629.9,2,0;1
210.6,18,432.1,630.8,2,0;1
210.8,18,433.1,631.3,2,0;1
211.0,18,432.6,631.0,2,0;1
211.2,18,431.9,630.7,2,0;1
211.4,18,431.7,630.6,2,0;1
211.6,18,431.5,630.5,2,0;1
211.8,18,431.2,630.3,2,0;1
212.0,18,429.5,630.0,2,0;1
212.2,18,429.5,629.9,2,0;1
212.4,18,429.6,630.0,2,0;1
212.6,18,429.5,630.0,2,0;1
212.8,18,429.8,630.1,2,0;1
213.0,18,431.7,631.2,2,0;1
213.2,18,430.5,630.6,2,0;1
213.4,18,429.1,629.9,2,0;1
213.6,18,428.4,629.7,2,0;1
213.8,18,427.6,629.3,2,0;1
214.0,18,428.4,629.7,2,0;1
214.2,18,427.2,628.3,2,0;1
214.4,18,425.3,626.8,2,0;1
214.6,18,421.1,624.7,2,0;1
214.8,18,407.9,618.6,1,0;1
215.0,18,407.9,618.6,1,0;1
215.2,18,408.7,619.3,1,0;1
215.4,18,409.3,619.7,1,0;1
215.6,18,409.7,619.9,1,0;1
215.8,18,409.7,619.9,1,0;1
216.0,18,409.8,620.0,1,0;1
216.2,18,409.8,620.0,1,0;1
216.4,18,409.8,620.0,1,0;1
216.6,18,409.9,620.1,1,0;1
216.8,18,410.1,620.1,1,0;1
217.0,18,410.5,620.5,1,0;1
217.2,18,410.7,620.8,1,0;1
217.4,18,410.7,620.8,1,0;1
217.6,18,410.7,620.8,1,0;1
217.8,18,410.7,620.8,1,0;1
218.0,18,411.0,621.7,1,0;1
218.2,18,411.5,624.9,1,0;1
218.4,18,411.6,627.6,1,0;1
218.6,18,411.5,628.9,1,0;1
218.8,18,411.5,629.1,1,0;1
219.0,18,411.5,629.1,1,0;1
219.2,18,411.5,629.1,1,0;1
219.4,18,411.2,629.0,1,0;1
219.6,18,408.3,627.1,1,0;1
219.8,18,405.3,625.1,1,0;1
220.0,18,403.1,622.9,1,0;1
220.2,18,402.2,621.5,1,0;1
220.4,18,401.7,620.3,1,0;1
220.6,18,401.4,619.3,1,0;1
220.8,18,401.4,618.4,1,0;1
221.0,18,401.4,618.4,1,0;1
221.2,18,401.4,618.4,1,0;1
221.4,18,401.4,618.4,1,0;1
221.6,18,401.4,618.4,1,0;1
221.8,18,401.2,617.4,1,0;1
222.0,18,401.2,617.3,1,0;1
222.2,18,401.2,617.1,1,0;1
222.4,18,401.2,617.1,1,0;1
222.6,18,401.2,617.1,1,0;1
222.8,18,401.2,617.1,1,0;1
223.0,18,401.2,617.1,1,0;1
223.2,18,401.2,617.1,1,0;1
223.4,18,401.2,617.1,1,0;1
223.6,18,401.2,617.1,1,0;1
223.8,18,401.2,617.1,1,0;1
224.0,18,401.2,617.1,1,0;1
224.2,18,401.2,617.1,1,0;1
224.4,18,401.2,617.1,1,0;1
224.6,18,401.2,617.1,1,0;1
224.8,18,401.2,617.1,1,0;1
225.0,18,401.2,617.1,1,0;1
225.2,18,401.2,617.1,1,0;1
225.4,18,401.2,617.1,1,0;1
225.6,18,401.2,617.1,1,0;1
225.8,18,401.2,617.1,1,0;1
226.0,18,401.2,617.1,1,0;1
226.2,18,401.2,617.1,1,0;1
226.4,18,401.2,617.1,1,0;1
226.6,18,401.2,617.1,1,0;1
226.8,18,401.2,617.1,1,0;1
227.0,18,401.2,617.1,1,0;1
227.2,18,401.2,617.1,1,0;1
227.4,18,401.2,617.6,1,0;1
227.6,18,401.2,618.4,1,0;1
227.8,18,401.2,619.0,1,0;1
228.0,18,401.2,619.4,1,0;1
228.2,18,401.2,619.5,1,0;1
228.4,18,401.2,619.5,1,0;1
228.6,18,401.2,619.6,1,0;1
228.8,18,401.3,619.9,1,0;1
229.0,18,405.3,621.3,1,0;1
229.2,18,409.7,622.2,1,0;1
229.4,18,411.3,622.1,1,0;1
229.6,18,412.3,621.8,1,0;1
229.8,18,413.7,620.2,1,0;1
230.0,18,414.4,618.6,1,0;1
230.2,18,414.5,618.3,1,0;1
230.4,18,414.5,618.3,1,0;1
230.6,18,414.5,618.3,1,0;1
230.8,18,414.5,618.3,1,0;1
231.0,18,414.9,621.4,1,0;1
231.2,18,415.0,625.3,1,0;1
231.4,18,414.8,630.7,1,0;1
231.6,18,414.7,633.2,1,0;1
231.8,18,414.8,634.8,1,0;1
232.0,18,414.9,635.1,1,0;1
232.2,18,414.9,635.1,1,0;1
232.4,18,414.9,635.1,1,0;1
232.6,18,415.3,634.3,1,0;1
232.8,18,416.1,631.6,1,0;1
233.0,18,416.0,628.2,1,0;1
233.2,18,415.9,623.2,1,0;1
233.4,18,416.0,620.7,1,0;1
233.6,18,416.0,620.4,1,0;1
233.8,18,416.0,620.3,1,0;1
234.0,18,416.0,620.3,1,0;1
234.2,18,416.0,620.3,1,0;1
234.4,18,416.0,620.3,1,0;1
234.6,18,416.0,620.3,1,0;1
234.8,18,416.0,620.3,1,0;1
235.0,18,416.0,620.3,1,0;1
235.2,18,411.4,620.9,1,0;1
235.4,18,395.7,617.5,1,0;1
235.6,18,384.7,613.3,1,0;1
235.8,18,380.8,610.1,1,0;1
236.0,18,378.9,604.9,1,0;1
236.2,18,378.8,597.6,1,0;1
236.4,18,379.2,591.6,1,0;1
236.6,18,391.8,582.9,1,0;1
236.8,18,408.1,575.1,1,0;1
237.0,18,421.2,569.3,1,0;1
237.2,18,437.5,565.0,1,0;1
237.4,18,446.1,562.4,1,0;1
237.6,18,466.7,561.5,1,0;1
237.8,18,482.3,560.6,1,0;1
238.0,18,498.1,559.0,1,0;1
238.2,18,516.4,558.2,1,0;1
238.4,18,525.0,558.0,1,0;1
238.6,18,543.5,558.2,1,0;1
238.8,18,554.3,557.0,1,0;1
239.0,18,567.3,556.6,1,0;1
239.2,18,582.2,557.0,1,0;1
239.4,18,590.0,556.9,1,0;1
239.6,18,605.0,557.0,1,0;1
239.8,18,608.4,556.8,1,0;1
240.0,18,615.9,556.1,1,0;1
120.0,19,385.4,224.8,1,0
120.2,19,382.6,224.0,1,0
120.4,19,375.9,222.0,1,0
120.6,19,372.6,225.8,1,0
120.8,19,371.9,228.2,1,0
121.0,19,371.8,233.4,1,0
121.2,19,373.1,248.9,1,0
121.4,19,374.2,261.4,1,0
121.6,19,372.7,270.4,1,0
121.8,19,371.6,272.4,1,0
122.0,19,371.5,272.7,1,0
122.2,19,371.5,272.7,1,0
122.4,19,373.9,277.6,1,0
122.6,19,384.3,310.8,1,0
122.8,19,388.7,328.5,1,0
123.0,19,389.0,331.9,1,0
123.2,19,388.9,333.5,1,0
123.4,19,389.8,344.0,1,0
123.6,19,390.0,347.7,1,0
123.8,19,385.6,365.6,1,0
124.0,19,382.0,380.6,1,0
124.2,19,378.5,385.8,1,0
124.4,19,375.1,389.4,1,0
124.6,19,372.8,391.1,1,0
124.8,19,370.6,394.8,1,0
125.0,19,349.6,387.6,1,0
125.2,19,328.6,380.4,1,0
125.4,19,307.7,373.1,1,0
125.6,19,286.7,365.9,1,0
125.8,19,265.7,358.7,1,0
126.0,19,244.7,351.4,1,0
126.2,19,227.2,349.4,1,0
126.4,19,215.1,352.1,1,0
126.6,19,208.9,372.5,1,0
126.8,19,205.9,388.3,1,0
127.0,19,196.9,400.4,1,0
127.2,19,182.0,404.1,1,0
127.4,19,173.0,404.0,1,0
127.6,19,171.1,404.4,1,0
127.8,19,170.4,406.1,1,0
128.0,19,170.3,406.8,1,0
128.2,19,170.3,406.8,1,0
128.4,19,235.1,483.1,1,0
128.6,19,247.7,489.8,1,0
128.8,19,265.7,496.1,1,0
129.0,19,290.5,501.1,1,0
129.2,19,307.1,505.5,1,0
129.4,19,327.7,509.5,1,0
129.6,19,348.0,512.9,1,0
129.8,19,360.8,520.0,1,0
130.0,19,375.6,529.4,1,0
130.2,19,395.6,527.8,1,0
130.4,19,410.6,519.7,1,0
130.6,19,421.0,519.8,1,0
130.8,19,440.0,522.1,1,0
131.0,19,450.0,524.7,1,0
131.2,19,461.8,511.8,1,0
131.4,19,472.7,496.7,1,0
123.2,20,378.1,670.5,1,0
123.4,20,391.9,669.8,1,0
123.6,20,403.9,669.2,1,0
123.8,20,426.6,668.0,1,0
124.0,20,446.7,667.0,1,0
124.2,20,467.3,665.9,1,0
124.4,20,487.1,664.9,1,0
124.6,20,502.3,664.1,1,0
124.8,20,517.4,663.3,1,0
125.0,20,533.3,662.5,1,0
125.2,20,547.9,661.8,1,0
125.4,20,561.7,661.1,1,0
125.6,20,576.1,660.3,1,0
125.8,20,589.8,659.6,1,0
126.0,20,602.4,659.0,1,0
126.2,20,610.9,658.5,1,0
126.4,20,618.9,658.1,1,0
126.6,20,626.8,657.7,1,0
126.8,20,634.8,657.3,1,0
127.0,20,642.9,656.9,1,0
127.2,20,649.8,656.5,1,0
127.4,20,654.9,656.3,1,0
127.6,20,657.9,656.1,1,0
127.8,20,659.8,656.0,1,0
128.0,20,662.3,655.9,1,0
128.2,20,666.5,655.7,1,0
128.4,20,669.5,655.5,1,0
128.6,20,672.9,655.3,1,0
128.8,20,674.5,655.2,1,0
129.0,20,676.2,655.2,1,0
129.2,20,677.0,655.1,1,0
124.4,21,352.7,349.5,1,1
124.6,21,349.6,348.1,1,1
124.8,21,339.8,347.0,1,1
125.0,21,339.4,346.9,1,1
126.2,22,237.3,370.1,1,0;1
126.4,22,237.3,370.8,1,0;1
126.6,22,237.3,372.4,1,0;1
126.8,22,237.4,375.5,1,0;1
127.0,22,237.2,382.7,1,0;1
127.2,22,237.0,391.1,1,0;1
127.4,22,236.9,396.6,1,0;1
127.6,22,237.0,406.5,1,0;1
127.8,22,237.0,414.6,1,0;1
128.0,22,237.4,418.5,1,0;1
128.2,22,238.2,426.3,1,0;1
128.4,22,238.4,433.9,1,0;1
128.6,22,240.3,436.7,1,0;1
128.8,22,253.0,441.6,1,0;1
129.0,22,259.5,444.6,1,0;1
129.2,22,270.0,446.5,1,0;1
129.4,22,291.8,447.1,1,0;1
129.6,22,304.5,447.3,1,0;1
129.8,22,310.4,447.4,1,0;1
130.0,22,331.5,446.7,1,0;1
130.2,22,347.0,447.2,1,0;1
130.4,22,352.6,448.9,1,0;1
130.6,22,366.4,451.7,1,0;1
130.8,22,385.8,453.5,1,0;1
131.0,22,391.3,454.5,1,0;1
131.2,22,401.2,455.5,1,0;1
131.4,22,421.4,455.8,1,0;1
131.6,22,430.6,456.7,1,0;1
131.8,22,436.3,457.9,1,0;1
132.0,22,453.1,459.7,1,0;1
132.2,22,464.5,460.7,1,0;1
132.4,22,469.0,462.0,1,0;1
132.6,22,483.4,463.6,1,0;1
132.8,22,495.9,464.1,1,0;1
133.0,22,500.6,465.1,1,0;1
133.2,22,506.7,467.2,1,0;1
133.4,22,524.5,468.9,1,0;1
133.6,22,546.5,468.9,1,0;1
133.8,22,555.2,469.2,1,0;1
134.0,22,562.7,470.1,1,0;1
134.2,22,565.5,471.6,1,0;1
134.4,22,567.2,473.9,1,0;1
134.6,22,576.2,477.0,1,0;1
134.8,22,591.8,479.6,1,0;1
135.0,22,602.8,482.6,1,0;1
135.2,22,608.1,485.6,1,0;1
135.4,22,613.2,487.8,1,0;1
135.6,22,615.2,491.2,1,0;1
136.2,22,690.6,556.4,1,0;1
136.4,22,689.4,564.9,1,0;1
136.6,22,691.4,569.4,1,0;1
136.8,22,696.2,572.7,1,0;1
137.0,22,701.4,573.8,1,0;1
137.2,22,706.4,573.0,1,0;1
137.4,22,710.6,572.1,1,0;1
133.8,23,-142.9,119.7,1,0;1
134.0,23,-142.9,119.7,1,0;1
134.2,23,-142.9,119.7,1,0;1
134.4,23,-142.9,119.7,1,0;1
134.6,23,-144.7,120.2,1,0;1
134.8,23,-145.6,127.7,1,0;1
135.0,23,-145.2,129.4,1,0;1
135.2,23,-145.3,129.8,1,0;1
135.4,23,-145.5,130.2,1,0;1
135.6,23,-145.6,130.5,1,0;1
135.8,23,-145.8,130.9,1,0;1
136.0,23,-145.8,131.0,1,0;1
136.2,23,-145.8,131.0,1,0;1
136.4,23,-145.8,131.0,1,0;1
136.6,23,-145.8,131.0,1,0;1
136.8,23,-145.8,131.0,1,0;1
137.0,23,-145.6,132.1,1,0;1
137.2,23,-144.3,135.0,1,0;1
137.4,23,-144.3,135.0,1,0;1
137.6,23,-144.3,135.0,1,0;1
137.8,23,-144.3,135.0,1,0;1
138.0,23,-144.3,135.0,1,0;1
138.2,23,-144.3,135.0,1,0;1
138.4,23,-144.3,135.0,1,0;1
138.6,23,-144.3,135.0,1,0;1
138.8,23,-144.3,135.0,1,0;1
139.0,23,-144.3,135.0,1,0;1
139.2,23,-144.3,135.0,1,0;1
139.4,23,-144.3,135.0,1,0;1
139.6,23,-144.3,135.0,1,0;1
139.8,23,-144.3,135.0,1,0;1
140.0,23,-144.3,135.0,1,0;1
140.2,23,-144.3,135.0,1,0;1
140.4,23,-144.3,135.0,1,0;1
